id,SalePrice
1461,121624.716852
1462,164972.773869
1463,188577.061233
1464,201704.978667
1465,199136.977484
1466,172666.997555
1467,175966.190076
1468,159949.865727
1469,202735.477708
1470,119788.294828
1471,164373.36575
1472,96012.4166059
1473,95002.5299028
1474,145441.267832
1475,108078.253104
1476,362895.907977
1477,255353.822698
1478,313635.667575
1479,299487.088883
1480,503352.301819
1481,329484.524922
1482,207463.304735
1483,183812.203095
1484,159345.1599
1485,184500.030835
1486,189029.00239
1487,343366.103938
1488,213916.477676
1489,195510.667408
1490,250397.978758
1491,197073.864802
1492,97823.3202675
1493,178502.076353
1494,300520.773394
1495,289010.005952
1496,231394.862824
1497,184063.651998
1498,190053.22028
1499,168724.809342
1500,159380.68276
1501,178518.842503
1502,138805.037227
1503,323547.411667
1504,239376.633435
1505,229298.794541
1506,192546.128115
1507,246614.123353
1508,200491.640106
1509,155343.7237
1510,145287.024643
1511,169008.425292
1512,171616.964515
1513,142716.480727
1514,158435.381722
1515,185436.620164
1516,152388.925881
1517,176105.973886
1518,130888.300895
1519,209142.379462
1520,125409.953981
1521,134339.787539
1522,175612.206869
1523,116557.07941
1524,128400.989355
1525,117599.379439
1526,111896.327436
1527,108747.114466
1528,133549.85183
1529,158892.9894
1530,194570.560708
1531,109367.648259
1532,91794.4300792
1533,156147.354553
1534,126665.952813
1535,147870.490704
1536,104487.009825
1537,59645.6693581
1538,151346.745894
1539,192557.803278
1540,84222.5447156
1541,142217.336753
1542,159227.940371
1543,179685.563695
1544,83202.1487257
1545,116065.67893
1546,135508.826447
1547,133776.373106
1548,141185.679178
1549,121103.614076
1550,135410.055359
1551,103027.455343
1552,139830.069239
1553,145605.2485
1554,114480.650168
1555,167333.866349
1556,82825.6291172
1557,124082.499687
1558,106059.523123
1559,59319.9305241
1560,127767.999163
1561,129711.870899
1562,131388.069012
1563,120718.851853
1564,160373.653577
1565,157577.573688
1566,239522.942645
1567,78672.7099416
1568,237933.169753
1569,140713.804058
1570,129810.260815
1571,111831.069268
1572,143433.396292
1573,233118.576997
1574,119239.424866
1575,233607.26368
1576,229727.86067
1577,175421.385994
1578,147892.17279
1579,149472.50879
1580,194874.989147
1581,157929.772495
1582,125201.877242
1583,287931.016485
1584,214869.486285
1585,133638.352021
1586,78089.330251
1587,105850.101907
1588,145506.675756
1589,98613.0267813
1590,126470.652918
1591,93039.0754848
1592,122194.338272
1593,128107.073137
1594,126317.084166
1595,114380.855653
1596,218944.68734
1597,208604.905087
1598,228905.080732
1599,172334.525938
1600,160998.799645
1601,64578.1166487
1602,119310.940167
1603,60660.3904726
1604,263097.396259
1605,229046.534407
1606,163706.791188
1607,174512.07045
1608,216117.384659
1609,181823.33467
1610,151402.124455
1611,135995.499437
1612,174205.90997
1613,166944.476389
1614,125849.057541
1615,92104.9496741
1616,79127.5556407
1617,91610.4982609
1618,138300.970078
1619,138243.370395
1620,151782.548934
1621,134524.595871
1622,146473.92974
1623,248004.303009
1624,202331.826574
1625,115750.805745
1626,168065.509333
1627,196251.78508
1628,275630.572437
1629,177353.822221
1630,358006.276531
1631,243069.832675
1632,260270.955408
1633,166531.915085
1634,184899.429904
1635,173493.012047
1636,150930.250065
1637,212189.278569
1638,181222.21314
1639,187269.657585
1640,236455.536155
1641,183730.515208
1642,250460.538652
1643,224204.253753
1644,247776.241005
1645,204436.037582
1646,155200.320833
1647,158573.642323
1648,128303.165976
1649,138958.432806
1650,111370.551111
1651,117574.268376
1652,97100.991513
1653,98287.9278371
1654,147279.543118
1655,129741.782405
1656,142862.679104
1657,153312.987382
1658,147438.248156
1659,118737.12599
1660,154284.491324
1661,457070.766082
1662,402808.243806
1663,384729.390492
1664,618293.256939
1665,314148.015032
1666,311684.58827
1667,396401.140656
1668,347250.707123
1669,312482.122792
1670,357329.320311
1671,270459.049222
1672,424367.83255
1673,289817.610329
1674,240581.599946
1675,201060.882489
1676,198745.721749
1677,225726.73702
1678,473082.034961
1679,402050.50056
1680,332198.961833
1681,249611.337645
1682,328021.147644
1683,185725.947497
1684,171419.257117
1685,170724.932358
1686,165479.653767
1687,164474.872541
1688,184295.968247
1689,187234.102533
1690,192013.77794
1691,181793.194416
1692,248463.978278
1693,161223.630027
1694,183643.433387
