id,SalePrice
1461,123690.859375
1462,160398.6875
1463,192132.921875
1464,199302.53125
1465,177900.6875
1466,175133.90625
1467,176859.15625
1468,167197.421875
1469,184375.625
1470,123282.796875
1471,192765.75
1472,92970.5
1473,102196.765625
1474,152313.75
1475,129236.398438
1476,381151.1875
1477,253144.34375
1478,288815.09375
1479,266817.6875
1480,533468.25
1481,342345.25
1482,209699.59375
1483,166689.375
1484,163022.0625
1485,173889.359375
1486,196341.40625
1487,372753.5
1488,226577.9375
1489,214631.96875
1490,216703.75
1491,188260.8125
1492,94599.453125
1493,183048.65625
1494,315961.78125
1495,300777.96875
1496,236674.65625
1497,178158.765625
1498,158518.78125
1499,157873.96875
1500,149915.4375
1501,181144.640625
1502,141932.421875
1503,321871.71875
1504,241551.046875
1505,226532.140625
1506,189403.265625
1507,258541.484375
1508,204562.921875
1509,169568.5625
1510,148127.3125
1511,143903.40625
1512,163529.375
1513,148821.0
1514,160440.296875
1515,199842.125
1516,155200.90625
1517,163902.21875
1518,134114.75
1519,219814.484375
1520,134942.265625
1521,136291.609375
1522,167732.125
1523,117203.742188
1524,123501.671875
1525,127477.132812
1526,118294.796875
1527,96605.765625
1528,129400.921875
1529,151557.375
1530,175524.65625
1531,102246.578125
1532,98581.6484375
1533,148503.421875
1534,117348.6875
1535,151765.515625
1536,107813.375
1537,83162.6484375
1538,153215.265625
1539,192305.234375
1540,84007.9296875
1541,142671.5
1542,136775.984375
1543,224232.484375
1544,76228.640625
1545,102492.40625
1546,130088.515625
1547,133005.703125
1548,135102.1875
1549,108838.492188
1550,143969.15625
1551,107290.976562
1552,149880.984375
1553,157550.90625
1554,119547.882812
1555,174486.71875
1556,80341.5
1557,98710.4375
1558,92772.2734375
1559,70413.34375
1560,123063.25
1561,140539.828125
1562,128777.859375
1563,120054.820312
1564,146586.6875
1565,154158.4375
1566,235254.234375
1567,78292.2109375
1568,227289.75
1569,139986.3125
1570,132049.953125
1571,116206.390625
1572,145144.96875
1573,222336.6875
1574,119262.171875
1575,224482.40625
1576,250278.625
1577,197953.8125
1578,148949.078125
1579,144888.28125
1580,196321.9375
1581,153601.9375
1582,127466.796875
1583,332109.3125
1584,223605.09375
1585,141189.5
1586,77634.640625
1587,97276.8671875
1588,151217.09375
1589,97067.890625
1590,134972.25
1591,96676.453125
1592,114513.484375
1593,121395.070312
1594,127036.953125
1595,103377.382812
1596,261330.765625
1597,187449.96875
1598,209018.5625
1599,180036.375
1600,177521.90625
1601,63283.28125
1602,111358.46875
1603,87499.703125
1604,263593.5
1605,243680.859375
1606,164366.5
1607,162028.84375
1608,217687.4375
1609,187480.171875
1610,156327.359375
1611,140126.03125
1612,164184.296875
1613,162917.3125
1614,129712.40625
1615,82673.390625
1616,71459.9609375
1617,92792.890625
1618,122642.632812
1619,139461.296875
1620,176017.15625
1621,144439.21875
1622,146288.65625
1623,273681.75
1624,208532.140625
1625,125410.914062
1626,161517.71875
1627,193876.375
1628,274512.46875
1629,182197.15625
1630,356061.5625
1631,226721.46875
1632,241485.171875
1633,165666.078125
1634,181582.40625
1635,182954.40625
1636,156225.125
1637,194205.390625
1638,195032.8125
1639,183004.84375
1640,245506.609375
1641,179184.203125
1642,231297.25
1643,232608.359375
1644,226587.453125
1645,199522.1875
1646,160199.1875
1647,155479.125
1648,133244.640625
1649,136871.890625
1650,111320.773438
1651,117171.328125
1652,96456.71875
1653,95253.609375
1654,148354.5
1655,144622.125
1656,144904.59375
1657,149737.25
1658,139122.6875
1659,123958.328125
1660,156314.53125
1661,441206.5
1662,442378.625
1663,397911.96875
1664,228042.296875
1665,304825.6875
1666,311289.9375
1667,357246.25
1668,330286.84375
1669,296833.84375
1670,374824.59375
1671,254776.5
1672,467214.28125
1673,295165.8125
1674,255851.25
1675,188446.546875
1676,189341.859375
1677,228363.953125
1678,480874.875
1679,377182.28125
1680,361766.0
1681,256592.125
1682,313023.71875
1683,168873.3125
1684,168167.78125
1685,174304.4375
1686,167061.78125
1687,163383.78125
1688,186768.3125
1689,194465.046875
1690,190842.375
1691,176655.53125
1692,273655.125
1693,163546.0625
1694,186154.8125
1695,165379.25
1696,308058.78125
1697,171493.125
1698,360433.625
1699,334220.0
1700,242764.40625
1701,265241.6875
1702,253527.03125
1703,259943.046875
1704,289536.5625
1705,243756.640625
1706,377462.625
1707,225718.484375
1708,208251.125
1709,284155.8125
1710,226828.09375
1711,251410.15625
1712,275136.0
1713,284026.03125
1714,228911.90625
1715,216578.140625
1716,189731.390625
1717,173739.671875
1718,137617.5625
1719,190494.328125
1720,257993.703125
1721,165627.375
1722,125642.796875
1723,147747.375
1724,205036.953125
1725,237574.46875
1726,182046.75
1727,157321.484375
1728,160049.078125
1729,173452.9375
1730,150842.453125
1731,126695.757812
1732,137778.296875
1733,118927.117188
1734,109944.429688
1735,125508.90625
1736,117077.609375
1737,353157.25
1738,215708.46875
1739,237433.34375
1740,236893.015625
1741,196178.5625
1742,174249.09375
1743,175899.6875
1744,311965.15625
1745,219107.90625
1746,166797.359375
1747,227288.234375
1748,222272.015625
1749,152528.59375
1750,122664.976562
1751,231624.390625
1752,123545.265625
1753,139909.171875
1754,195775.8125
1755,167705.40625
1756,128478.054688
1757,122838.46875
1758,150199.359375
1759,158904.15625
1760,161259.296875
1761,144450.640625
1762,181921.4375
1763,171517.8125
1764,112974.992188
1765,123409.601562
1766,167994.34375
1767,206304.8125
1768,144788.28125
1769,185800.265625
1770,149020.125
1771,123694.046875
1772,132478.828125
1773,144101.4375
1774,137052.796875
1775,144340.0625
1776,124214.296875
1777,116433.914062
1778,141751.4375
1779,115057.429688
1780,179303.515625
1781,124775.054688
1782,94319.640625
1783,140826.953125
1784,111600.546875
1785,119897.953125
1786,159003.4375
1787,167949.328125
1788,51222.6171875
1789,98575.7265625
1790,83608.8515625
1791,185625.640625
1792,156711.28125
1793,125783.429688
1794,156165.234375
1795,133924.8125
1796,123108.796875
1797,112369.8125
1798,128337.71875
1799,116408.484375
1800,135867.359375
1801,129025.9375
1802,128178.703125
1803,149623.34375
1804,146103.234375
1805,137564.15625
1806,120975.890625
1807,126501.859375
1808,119438.03125
1809,116159.960938
1810,152664.65625
1811,93219.9765625
1812,100202.59375
1813,125837.0625
1814,108499.398438
1815,57897.453125
1816,95187.140625
1817,116039.71875
1818,136204.03125
1819,128684.804688
1820,53993.3203125
1821,108393.28125
1822,147221.0625
1823,48711.0703125
1824,139078.90625
1825,129430.046875
1826,102605.859375
1827,100567.539062
1828,136646.125
1829,120166.390625
1830,143070.1875
1831,150560.765625
1832,74109.546875
1833,147362.921875
1834,116437.578125
1835,143163.8125
1836,133253.28125
1837,85402.84375
1838,125276.671875
1839,89778.1015625
1840,173531.515625
1841,146111.03125
1842,76955.8671875
1843,131889.234375
1844,137241.140625
1845,138461.40625
1846,151456.53125
1847,157401.625
1848,55791.125
1849,110233.992188
1850,124192.265625
1851,162192.71875
1852,124230.53125
1853,132971.59375
1854,168497.53125
1855,142013.53125
1856,209221.78125
1857,154963.6875
1858,145099.703125
1859,120722.109375
1860,159365.8125
1861,120028.148438
1862,329212.90625
1863,333904.9375
1864,339167.0625
1865,329131.28125
1866,329605.90625
1867,234105.421875
1868,300327.96875
1869,204429.921875
1870,224716.515625
1871,252081.4375
1872,171827.75
1873,229829.765625
1874,148075.484375
1875,198099.421875
1876,199455.40625
1877,213215.09375
1878,199341.125
1879,129132.789062
1880,138349.734375
1881,233554.84375
1882,244137.71875
1883,191465.65625
1884,208079.0
1885,248548.921875
1886,306263.6875
1887,199776.0
1888,275131.53125
1889,148927.90625
1890,116858.414062
1891,137433.671875
1892,101668.8125
1893,123732.390625
1894,128523.890625
1895,137209.609375
1896,131674.953125
1897,116364.203125
1898,105869.8125
1899,155943.9375
1900,147128.140625
1901,154997.09375
1902,138563.640625
1903,229436.4375
1904,149739.546875
1905,196399.46875
1906,172713.4375
1907,198769.90625
1908,108481.914062
1909,133460.71875
1910,115330.976562
1911,225450.640625
1912,335201.5625
1913,153872.59375
1914,51810.6601562
1915,319607.90625
1916,66152.7109375
1917,260314.171875
1918,144603.78125
1919,164808.65625
1920,126088.96875
1921,431747.4375
1922,333790.625
1923,207745.703125
1924,209282.25
1925,195722.03125
1926,406027.96875
1927,134630.421875
1928,151587.734375
1929,123040.015625
1930,135417.0625
1931,139249.328125
1932,143901.75
1933,186675.890625
1934,188200.5
1935,172016.125
1936,193031.578125
1937,184817.859375
1938,169653.46875
1939,239045.125
1940,179588.96875
1941,177487.71875
1942,179858.921875
1943,191121.21875
1944,371712.65625
1945,400611.59375
1946,133240.328125
1947,330975.5
1948,176240.21875
1949,232491.25
1950,184645.5625
1951,238620.109375
1952,207154.9375
1953,163345.609375
1954,178051.75
1955,135432.953125
1956,281953.34375
1957,151802.859375
1958,322232.3125
1959,137203.453125
1960,124908.757812
1961,126199.40625
1962,96060.421875
1963,101114.9375
1964,118008.703125
