id,SalePrice
1461,119197.131591
1462,154201.572097
1463,181583.880927
1464,191576.623737
1465,201007.787189
1466,171550.396992
1467,175423.530965
1468,161332.78116
1469,191967.799917
1470,121017.299988
1471,188265.544342
1472,96992.1021891
1473,96922.3632386
1474,148080.454541
1475,114674.742082
1476,370809.398372
1477,257496.425012
1478,295080.495881
1479,299128.647542
1480,465761.186408
1481,313904.152501
1482,210190.891703
1483,175773.920209
1484,163760.139607
1485,182207.189467
1486,193491.148684
1487,335646.80357
1488,244064.862023
1489,196628.419108
1490,231101.97295
1491,193744.310704
1492,96380.6720992
1493,188426.829617
1494,305696.274387
1495,292212.158716
1496,231709.210147
1497,184546.231296
1498,163370.946957
1499,161034.114111
1500,150138.43825
1501,173892.263176
1502,142693.66381
1503,293115.783503
1504,245882.172959
1505,224279.461868
1506,184995.408012
1507,243247.755364
1508,206751.611738
1509,162363.303853
1510,145766.889789
1511,146544.818979
1512,176385.856842
1513,144522.701155
1514,164459.66317
1515,196883.496959
1516,159417.397483
1517,164206.936598
1518,135956.55102
1519,211197.257824
1520,130953.219791
1521,132119.403107
1522,178937.858522
1523,110809.791285
1524,125563.349495
1525,120025.237524
1526,116366.499783
1527,110957.030063
1528,132117.705332
1529,153388.165091
1530,174808.423094
1531,102557.765856
1532,97053.9402998
1533,144906.514747
1534,122458.595534
1535,148716.012275
1536,108320.235501
1537,71208.9874485
1538,155412.016794
1539,195415.724263
1540,86120.2839993
1541,140088.684002
1542,140871.230585
1543,201680.879407
1544,83441.2944935
1545,111768.486283
1546,133329.010549
1547,130798.405423
1548,137165.820417
1549,115916.798583
1550,136590.929722
1551,112125.959165
1552,138047.097656
1553,148300.603289
1554,119360.816666
1555,164584.949373
1556,89220.6186482
1557,107091.29596
1558,97092.8498518
1559,63132.7031403
1560,137635.988354
1561,130677.149972
1562,131946.835209
1563,121271.167654
1564,154407.780506
1565,151877.00858
1566,241872.421173
1567,78716.4299626
1568,231255.398757
1569,140042.582994
1570,136376.27752
1571,128176.054432
1572,143781.782775
1573,238142.65907
1574,120601.018394
1575,226221.98995
1576,233118.918067
1577,184039.51648
1578,150998.126806
1579,142631.830192
1580,198609.880096
1581,150156.741819
1582,125831.133255
1583,306977.301235
1584,217203.902408
1585,135610.275678
1586,70839.534061
1587,103187.575283
1588,144368.137081
1589,97704.525417
1590,134419.767664
1591,95228.1319414
1592,123472.966516
1593,130100.492582
1594,124816.123538
1595,107215.545257
1596,225242.798794
1597,193156.471259
1598,223283.873182
1599,173864.475929
1600,167373.539616
1601,72622.3978395
1602,117595.209806
1603,71898.5134495
1604,263880.718541
1605,249636.001181
1606,170455.335879
1607,174238.718156
1608,210183.474272
1609,187685.377577
1610,149633.556668
1611,140920.365619
1612,177755.623209
