id,SalePrice
1461,118948.209185
1462,154990.846929
1463,182639.722464
1464,194711.57179
1465,199658.293103
1466,171195.353127
1467,176614.873769
1468,161130.681047
1469,193861.607858
1470,121956.768224
1471,185433.184327
1472,95255.1284748
1473,93790.9581872
1474,146340.705722
1475,112717.431629
1476,361927.186441
1477,250043.3884
1478,300783.209625
1479,289749.226381
1480,483872.149537
1481,323022.293545
1482,212320.282514
1483,175831.327925
1484,160525.226549
1485,186732.671422
1486,192623.463239
1487,336088.224645
1488,249628.561718
1489,194816.350749
1490,229833.82843
1491,193203.974849
1492,91930.8276192
1493,186969.865918
1494,301692.695545
1495,292244.111972
1496,235484.893727
1497,179335.817538
1498,167098.654046
1499,163564.053132
1500,151496.718017
1501,172325.769213
1502,141722.517111
1503,288228.858195
1504,245539.909446
1505,224657.507283
1506,190077.359396
1507,238856.059557
1508,202568.676855
1509,161512.775922
1510,144786.179031
1511,150134.619537
1512,176073.456694
1513,137627.301327
1514,158526.815152
1515,186754.423752
1516,156193.272092
1517,167998.598283
1518,132450.958979
1519,210886.855831
1520,131184.224276
1521,132009.26764
1522,173394.103221
1523,113349.128858
1524,127889.116178
1525,119297.315939
1526,114929.406378
1527,110802.322626
1528,136603.243858
1529,153625.612021
1530,183408.977543
1531,108308.422008
1532,94861.9259135
1533,145985.206636
1534,123089.775335
1535,147402.061361
1536,106149.991131
1537,64509.6477907
1538,155732.675876
1539,203372.180534
1540,89861.1347063
1541,143629.47114
1542,140635.748686
1543,201086.282901
1544,83526.259326
1545,112954.150503
1546,130348.881087
1547,128594.845005
1548,136425.95725
1549,113817.737408
1550,136478.144163
1551,107773.980325
1552,137541.565187
1553,147533.282876
1554,122683.275168
1555,162894.287261
1556,83560.4964445
1557,104473.21874
1558,97905.0586271
1559,77090.1042151
1560,128374.065426
1561,127299.386629
1562,129417.560497
1563,118095.783653
1564,153493.6694
1565,150635.678574
1566,245218.702603
1567,77063.0065434
1568,236128.307455
1569,134594.796203
1570,136045.970798
1571,128733.168288
1572,145291.833646
1573,241156.573907
1574,113300.632143
1575,227542.309646
1576,233494.994063
1577,180948.491675
1578,147166.736035
1579,149951.457035
1580,197445.438367
1581,149005.811292
1582,127019.022566
1583,304644.330656
1584,216653.926743
1585,135046.529779
1586,69527.6596245
1587,105154.580151
1588,150449.970696
1589,95421.2734216
1590,131625.239927
1591,96683.6999663
1592,119777.09316
1593,125049.089492
1594,122502.065132
1595,102685.15176
1596,224324.333419
1597,195812.050141
1598,224041.505842
1599,176970.141496
1600,170387.167114
1601,65505.1894221
1602,112090.78929
1603,76715.3657558
1604,266400.900352
1605,247279.263172
1606,168955.826464
1607,170828.820495
1608,211359.206884
