id,SalePrice
1461,120873.228004
1462,155002.491965
1463,182322.06263
1464,194312.768013
1465,200048.07273
1466,172801.085559
1467,176364.409549
1468,161836.71499
1469,196231.172205
1470,121065.399444
1471,190863.893946
1472,97867.175169
1473,95444.3572197
1474,147285.708413
1475,116292.999008
1476,359330.514981
1477,249763.998075
1478,299781.898994
1479,294356.409953
1480,464736.344825
1481,324333.212876
1482,211457.027471
1483,178052.488128
1484,163725.105794
1485,190396.631343
1486,194601.570718
1487,340024.339275
1488,239021.194979
1489,196160.127762
1490,228984.032622
1491,194851.150976
1492,94252.0962986
1493,188591.613772
1494,298810.355438
1495,294579.338689
1496,232594.584841
1497,182591.670836
1498,167862.445664
1499,162959.731965
1500,154616.557937
1501,172973.346019
1502,149089.388056
1503,286606.069351
1504,241664.744356
1505,225157.92756
1506,186759.269253
1507,242387.628729
1508,201983.091546
1509,162446.967834
1510,144780.703165
1511,149614.489463
1512,176090.068384
1513,152767.774135
1514,155446.096898
1515,194060.189645
1516,158319.723689
1517,167246.275522
1518,133629.89422
1519,211371.958005
1520,128797.863695
1521,132511.547533
1522,177518.8763
1523,111408.473155
1524,125288.912749
1525,120288.277418
1526,114307.831412
1527,108753.997983
1528,136776.43902
1529,149272.819674
1530,181005.578878
1531,107986.649317
1532,98686.5725308
1533,142566.103909
1534,126192.070335
1535,148208.938594
1536,107900.979858
1537,62986.2946997
1538,152492.015744
1539,197021.553541
1540,96165.5593001
1541,140219.587572
1542,142152.175364
1543,189873.604156
1544,85304.6928286
1545,113007.423537
1546,134947.656685
1547,128171.120431
1548,138559.217787
1549,119262.168414
1550,135894.889514
1551,110168.701647
1552,135492.696207
1553,147001.843003
1554,116510.058648
1555,159624.37107
1556,86277.4541731
1557,108422.82482
1558,98070.3757784
1559,63579.5224999
1560,136560.427279
1561,127528.757484
1562,129963.28984
1563,119727.92373
1564,155842.899628
1565,152290.36687
1566,237378.226366
1567,78328.9422118
1568,231752.244769
1569,129417.312559
1570,137805.121965
1571,124204.165469
1572,142550.756684
1573,237927.452758
1574,120115.581441
1575,229131.789231
1576,239210.565221
1577,183204.140685
1578,150385.527123
1579,144362.447443
1580,196278.916137
1581,151057.218943
1582,125639.575269
1583,292937.300639
1584,218420.634297
1585,136146.164199
1586,67322.2285177
1587,105042.666697
1588,150318.378101
1589,97748.9899695
1590,133956.831975
1591,93040.6449955
1592,115716.729226
1593,127082.816451
1594,122392.147035
1595,104596.220165
1596,222657.080418
1597,193238.747584
1598,224560.11416
1599,175105.487455
1600,167939.14777
1601,68879.500592
1602,117889.527113
1603,73409.414709
1604,265036.659944
1605,245095.349557
1606,167968.563004
1607,174407.16375
1608,215401.171087
1609,185346.111266
1610,150058.668883
1611,139251.444434
1612,168811.229595
1613,162038.803285
1614,127151.942072
1615,92505.2163594
1616,78811.3738042
1617,94348.7441733
1618,125509.158285
1619,137086.560143
1620,145549.794787
1621,137946.275488
1622,142057.325412
1623,265435.400116
1624,211590.359607
1625,121758.002453
1626,171646.439835
1627,191262.234245
1628,282123.175686
1629,184087.328045
1630,341459.073524
1631,230703.73729
1632,246808.492055
1633,175397.454522
1634,184159.144818
1635,175901.417712
1636,154372.385425
1637,198065.255032
1638,184392.089232
1639,188583.114482
1640,250200.023616
1641,185302.362867
1642,238910.749205
1643,217125.179762
1644,234505.087751
1645,191044.746672
1646,158675.902561
1647,164414.375692
1648,131402.400142
1649,138437.157321
1650,114174.479785
1651,121174.349278
1652,97955.7776102
1653,99649.4258371
1654,145791.658559
1655,140125.268532
1656,142517.031573
1657,147878.829261
1658,145411.685406
1659,122254.56263
1660,154612.143789
1661,412822.949477
1662,403144.492924
1663,377936.333756
1664,418007.705487
1665,307934.041034
1666,333581.421987
1667,378682.084973
1668,346729.815772
1669,316280.426585
1670,351798.289134
1671,258400.353461
1672,416194.918429
1673,287969.348465
1674,243322.969057
1675,192441.757591
1676,191776.837686
1677,216360.708215
1678,442923.183051
1679,387407.738322
1680,325595.774819
1681,250396.722299
1682,319655.486247
1683,181893.585665
1684,175531.41125
1685,175575.626722
1686,168397.610823
1687,174520.486295
1688,189237.476781
1689,195939.208828
1690,197333.157101
1691,186642.742263
1692,271409.887493
1693,170427.976569
1694,183363.956497
1695,169094.862563
1696,269566.933537
1697,172976.271294
1698,344920.486604
1699,309038.168485
1700,252013.246249
1701,274237.107536
1702,239993.383531
1703,241998.296049
1704,275920.382364
1705,238677.528699
1706,353507.333867
1707,213287.103761
1708,201246.553128
1709,268926.833479
1710,218929.629199
1711,274085.241013
1712,251315.562377
1713,273615.849708
1714,222810.107635
1715,208616.174493
1716,181309.80595
1717,176378.985476
1718,137056.965829
1719,208340.403065
1720,245728.180768
1721,166505.370079
1722,126879.112642
1723,155360.733882
1724,205317.213739
1725,236059.667248
1726,186230.049191
1727,153202.19784
1728,179399.346966
1729,165803.566691
1730,156185.831722
1731,121209.995963
1732,125990.381334
1733,116195.415976
1734,123691.053311
1735,126425.113228
1736,108168.198724
1737,298544.436133
1738,243214.228241
1739,242682.494777
1740,201273.792721
1741,182530.114678
1742,172319.883229
1743,178291.857839
1744,305873.695167
1745,221091.273346
1746,198491.005248
1747,216007.984773
1748,214989.683171
1749,146195.077324
1750,129154.461556
1751,246309.201223
1752,116599.069851
1753,150753.182884
1754,199674.345213
1755,165241.5012
1756,123201.497985
1757,119870.641671
1758,145791.623416
1759,163071.605077
1760,166235.016451
1761,146408.006344
1762,177424.363499
1763,186848.686384
1764,114387.515509
1765,170064.707651
1766,188534.785129
1767,218602.4671
1768,139445.291395
1769,174679.95296
1770,150605.386162
1771,127409.101673
1772,131832.905486
1773,127052.232009
1774,140650.881942
1775,139731.932085
1776,130114.840098
1777,110664.580602
1778,137124.716613
1779,115936.725054
1780,181550.145431
1781,128172.823946
1782,88695.8300185
1783,139633.729688
1784,104945.180564
1785,123522.115305
1786,141654.661422
1787,165121.128927
1788,60063.0312316
1789,98900.0659458
1790,80231.0453931
1791,174961.324259
1792,157424.634512
1793,129190.937039
1794,151165.166941
1795,135260.985591
1796,130887.707768
1797,116493.78693
1798,121399.496491
1799,109821.945315
1800,132990.493965
1801,126452.535998
1802,146859.227934
1803,150337.33945
1804,137492.985384
1805,136371.930382
1806,122564.874389
1807,137225.937686
1808,127228.980325
1809,122652.626479
1810,140164.78888
1811,97204.5839888
1812,100080.140854
1813,122822.346058
1814,95884.9838766
1815,53743.9523754
1816,97218.3520291
1817,107222.904645
1818,140900.130907
1819,128406.048453
1820,54317.0921483
1821,119824.384495
1822,151098.21884
1823,45118.4569133
1824,130069.723762
1825,137738.788339
1826,103535.078195
1827,103871.28544
1828,135363.17148
1829,125535.591471
1830,137150.882607
1831,149236.939144
1832,73122.3109974
